,network,id,address,totalSupply,transferable,name,symbol,orgAddress,appAddress,lastUpdateAt
0,mainnet,tokenAddress-0x0010b6e0a2ba72254bc268d8bbcf3877837fdbed,0x0010b6e0a2ba72254bc268d8bbcf3877837fdbed,100000000000000000000,True,TRY,TRY,0xe9aec07cf3a01acda8a03118ae31eb0c00fbdab9,0x8607497fa4b16102440e6f8dd927c28638b681f2,1568661164
1,mainnet,tokenAddress-0x0077cd5eca22e86177cc465633227652ff02f32d,0x0077cd5eca22e86177cc465633227652ff02f32d,15,False,BrightID_Main_DAO,BMAIN,0x5aad137d8f7d2dc6e1b2548c059b1483360bcc6a,0x983dd5e5ce0f33774f49666e00d6a820ff8d8a07,1591373199
2,mainnet,tokenAddress-0x00e4caf10f4908d8e958a4667e1bdb1ab873eb70,0x00e4caf10f4908d8e958a4667e1bdb1ab873eb70,3000000000000000000,True,lexDAO Bounty Member,LBM,0x2727244fd1c4806b0c082b8c6ff2319f59832676,0xa514d67a7968985631272d9e6e734a9322c526b3,1584980863
3,mainnet,tokenAddress-0x016e816eb3879577f709b35302cd8c036d4f4d57,0x016e816eb3879577f709b35302cd8c036d4f4d57,100000000000000000000,True,Manjam Fund,MNJ,0xb47c944ca41ab971b5e41a1c6112774c5cedb4b3,0xfe493b58a14fc94c3d6de92cf9326a01daaa8ed9,1588760374
4,mainnet,tokenAddress-0x017e7ebf664d493895efc1deac3e276a021e51c5,0x017e7ebf664d493895efc1deac3e276a021e51c5,100000000000000000000,True,StayLocal,STAY,0xd36c71f037ad804beeea09baab047207faa16798,0xd1e958e66825555768b6d1fab5a950a1ac4a7792,1585192674
5,mainnet,tokenAddress-0x01e88dda49c2419d9f703074496566c67f64802d,0x01e88dda49c2419d9f703074496566c67f64802d,5,False,Rapid Organization Token,RAPID,0x6b48b185d5ad2d95f24fb034abaf97eb90129793,0xda878cb858243dadcd63948a27b662abba5e97d5,1660476103
6,mainnet,tokenAddress-0x01f2babb537203651121c65b50abc2ef046a79fc,0x01f2babb537203651121c65b50abc2ef046a79fc,1000000000000000000000000000,True,Black Badge,BLKB,0x0296f08eef76bdab677de7b69dee7086b142e04f,0x98544e04a580adda46ce62430f39354f74737e71,1651647843
7,mainnet,tokenAddress-0x0215442f2df4ca409775a4fe95339e96e29b6fb0,0x0215442f2df4ca409775a4fe95339e96e29b6fb0,1,False,AL2 Council Test Token,ATC,0xab2afe1c6345fb9ec68dbbf8b95a273afecb3b2b,0x9a2642bab1a4849b3d839eca2e0163ec24037f2a,1580208033
8,mainnet,tokenAddress-0x024072222b44dfa47c75f5bc3d66d53dff53805e,0x024072222b44dfa47c75f5bc3d66d53dff53805e,1000000000000000000000000000,True,Undead Coin,DEAD,0xc54176ef97a7ef7023b79f47eb6a0f3b7c631e00,0x5261e62074aadc8542dc95e908e1fb0710e59c3c,1653722211
9,mainnet,tokenAddress-0x024a301e953956342dfc0694657207a7eca9ced0,0x024a301e953956342dfc0694657207a7eca9ced0,1000000000000000000000000,True,KI Decentralized Token,KIT,0x162cab72c7fb0015d1e29061dd19cec2b43d4ff3,0xb56a937edf16bc76070b9dc32c4650431cc5ea09,1581094785
10,mainnet,tokenAddress-0x027313b9634e528b4ea8b5ce06777f6bbe4e6477,0x027313b9634e528b4ea8b5ce06777f6bbe4e6477,50000000000000000000,False,Cutlass,CTLS,0xbeda889626c77756df5b13feae4e22f831c521f3,0x2ef0ca8f4787714da65a4f6107638f69cee2a519,1666723475
11,mainnet,tokenAddress-0x027f8d2ae50bac6485e28a000ea51b424056cfbf,0x027f8d2ae50bac6485e28a000ea51b424056cfbf,15071457000000000000000000,True,Meridian Network DAO Proposals ,LOCKDAO,0xd74908c7b8d38aba7434f323fde23dbe88c437a9,0x8b7b7575b42ebe043b216d82dcb3c0ec8524270a,1599608706
12,mainnet,tokenAddress-0x028c141c76acaa02155790c75ebb50c3ddb552de,0x028c141c76acaa02155790c75ebb50c3ddb552de,1000000000000000000,True,Radegast,REGAS,0x60fe4b08c41174f8b3613d12ccc26505d4f531a2,0x5f06071f2c5911ed37fb3e0b8ac6a9b790ea1676,1565363289
13,mainnet,tokenAddress-0x0290a8ca33950ecd9e43dadc83c511053461e957,0x0290a8ca33950ecd9e43dadc83c511053461e957,1000000000000000000,True,Tezos Governance,TEZ,0x3b3d3dab7edba7af688eb50725e072bfca7fd888,0x640e70a0ab1e9137e5f0392a452464c80c5a2f19,1546538455
14,mainnet,tokenAddress-0x02c323823e7985eabbed399130664376d00460a9,0x02c323823e7985eabbed399130664376d00460a9,1000000000000000000,True,CELE,CELE,0xaed89a124d24895d3863595dfd91dc246debe3c0,0x227dec63bce10fb14ac753aa9b2b46d716622014,1554116951
15,mainnet,tokenAddress-0x02ce737e8af5cd553b93e7730218fca73877bdae,0x02ce737e8af5cd553b93e7730218fca73877bdae,10000000000000000000000000,True,Red Rocks,ROCS,0x573ae7720683a196b70a27bbabf477d3789a6a19,0xc97624e63a0d45af50376a3dcb10b8c124a1e668,1652563290
16,mainnet,tokenAddress-0x02ec98a8862bcd7280499d06af31d56f1df2da73,0x02ec98a8862bcd7280499d06af31d56f1df2da73,9,False,BMU Council Token,BMUCT,0x63368f093442ffce9125ca8037de9ec2fd7b5ac0,0xc8a2d5d650fbff28fdca66abe5f360ff1622b587,1660883518
17,mainnet,tokenAddress-0x02eca910cb3a7d43ebc7e8028652ed5c6b70259b,0x02eca910cb3a7d43ebc7e8028652ed5c6b70259b,7200000000000000000000000,True,Pteria,PTERIA,0x7400684e3cec917d0dff3a613181b5f725b65990,0x4c3bef15b0602386692ed1f05d69f470cd25fd42,1603551153
18,mainnet,tokenAddress-0x03159ee9066b2cf69243555b9615b55eecad304a,0x03159ee9066b2cf69243555b9615b55eecad304a,1,False,Tokenize,TKZ,0x8312ece372176f92e75348633cf01410bfa0b60a,0xba52c02368eb2abed45db4d96762782fc75b5e45,1673299151
19,mainnet,tokenAddress-0x034f33d63c3dd55227961c2c4556694df5508758,0x034f33d63c3dd55227961c2c4556694df5508758,1851851852851800000000000000,True,Talent,TLNT,0x59e6af49fc9e1709689290d4ffaad5a97329e9dd,0x3fe2ab86c62aaad59ee5d340af2300cb8e989d61,1541545201
20,mainnet,tokenAddress-0x035a860975fe8aebc0eaa0608c4fab7e15446612,0x035a860975fe8aebc0eaa0608c4fab7e15446612,1000000000000000000,True,Test Token,TOK,0xbc098265f91db4c62dc712ee3e1a601940710ac7,0x3693228fb2c8d97d068d5ebb3a72cc23ad48c668,1559842714
21,mainnet,tokenAddress-0x0375abb50687e0125db4ff400505542d4afb2b6e,0x0375abb50687e0125db4ff400505542d4afb2b6e,11000000000000000000,True,metabasket`,MB,0xa65e21f6f581c80357a533fa4737e03a974ac884,0xab09613572a2cf5b7c1fa70e986b83d6efcd31ad,1588121182
22,mainnet,tokenAddress-0x03c174956a221341e7049203b1438c0d8f0cc082,0x03c174956a221341e7049203b1438c0d8f0cc082,100000000000000000000000,True,Millennial Visionaries,MV,0xb038ac2b151ae773aab60d90e79c782f0f73fe81,0x4cd57073733a18f5f6ad5ed46b8e2128b05f694b,1573549794
23,mainnet,tokenAddress-0x03d157da68714ddab7e45994a3f7e06ad3fbe844,0x03d157da68714ddab7e45994a3f7e06ad3fbe844,1000000000000000000,True,Planet0x DAO,PZX,0xcd8357cd604027035732bd37c91ca20756dc9b1c,0x6bb05fbd80cb9442511665c6a7a6ff3211a969ca,1556160727
24,mainnet,tokenAddress-0x03e18ff83a74da80b8a48156b40ff7a80f3ac5da,0x03e18ff83a74da80b8a48156b40ff7a80f3ac5da,10000000000000000000,False,ORCA,ORCA,0x354fc643fb8afe6a04aaf475c4a87b7df7580302,0xfa1ecd83b73f54b0ace07ab8a3805a8898fdf731,1568155664
25,mainnet,tokenAddress-0x03f1de0ac247f59808d24e44d1e980f1c28afe89,0x03f1de0ac247f59808d24e44d1e980f1c28afe89,1000000000000000000,True,Share,Share,0x90c5af5d068a9b7e8531ad6b52205d5b8bea1e88,0x5458e19f6274cc01a843d5e21b6a57bd2d3dab2a,1568044579
26,mainnet,tokenAddress-0x03fc282c50a004d431e0f3ff83455cd321df4382,0x03fc282c50a004d431e0f3ff83455cd321df4382,1000000000000000000,True,Test,TEST,0x0ac553e078bfbd6831c4f37f3ad3eb0c1eda099a,0x0a98f9ea03301eda561c8105ec4f5a39863f736b,1541173955
27,mainnet,tokenAddress-0x042dacfd2ae44c820da1ac9e51f43dc8f78ae74c,0x042dacfd2ae44c820da1ac9e51f43dc8f78ae74c,10,False,NftyDreams,NFTYD,0x510248d9d2943e317e7d4155414707e33986389c,0x02313d13465102151b1658dfa253773429b7cab6,1632363941
28,mainnet,tokenAddress-0x045e8c298ae2adc318a92311409dc356db15b9a1,0x045e8c298ae2adc318a92311409dc356db15b9a1,100000000000000000000000000,True,PKGC,PKGC,0x855a893ed129a44e47fef2f545c88f94c41a0b19,0x02e48c43e9b743a16a9f642691668e585bf3acf7,1573589845
29,mainnet,tokenAddress-0x04b78a2e514242bdafcda70a63491759c1675335,0x04b78a2e514242bdafcda70a63491759c1675335,1000001000000000000000000000,True,Nite,NIT,0x8c2f5d6fa0ea9e0d0ec5bf65e687057ce355cc0d,0xb830d1b75fb9b1bb52791e2b0c2b790630f9eaf3,1583990907
30,mainnet,tokenAddress-0x04c8699a9ab14ce392abae1c3f4c9f1f262f876a,0x04c8699a9ab14ce392abae1c3f4c9f1f262f876a,1,False,Aaron Governance Token,AG,0x111f04a89b6d4b8988e8c0ec0c1a00f74d669e8d,0xc42bbbfb8570ecc4285744814ad6ae1aa3c69507,1579912596
31,mainnet,tokenAddress-0x04d199deb2ed6c9fbc21f3bacf0ae883c16ff6f2,0x04d199deb2ed6c9fbc21f3bacf0ae883c16ff6f2,96874072327444722714,True,AraCred,ARACRED,0xf54a31e22344cb90708ad48061cb9ae58dea8aff,0x9da64e7b01a748eda68dc921739b27053669eb83,1587233242
32,mainnet,tokenAddress-0x04d702ebd0a77503b154865fe3e8da97255b931b,0x04d702ebd0a77503b154865fe3e8da97255b931b,5,False,Commons Stack Org Membership,CSOM,0xd6878c9974359cbb67e8583e7a6cafb0fa20a286,0x6bc08156f405519fd5254b450c83995fc7bc620b,1573546749
33,mainnet,tokenAddress-0x04e483e812a3908194ceadc62257fdcd09487cf7,0x04e483e812a3908194ceadc62257fdcd09487cf7,10000000000000000000,True,Token,TKN,0x7c4a523d5d01fddf7c3f6117efbe24fba1144add,0xffef6c06cecb502d917f07680daff097ab82d07f,1586205167
34,mainnet,tokenAddress-0x04e7ed3fe8398a84ec5a393392c1638b7d15f5a2,0x04e7ed3fe8398a84ec5a393392c1638b7d15f5a2,700000000000000000000000,True,teledisko Taler,TT,0x10260359bb7853aed566aa7a66774f8099fed2ec,0xfcdedc28b6ad07f1dbf000b7bd92c7123a24bd98,1559254972
35,mainnet,tokenAddress-0x04ffeadab69b6dae6df79e8ae77d9ce02f017bdc,0x04ffeadab69b6dae6df79e8ae77d9ce02f017bdc,1,False,BrightID Communications DAO,BCOM,0x2e32167a4746ea8a42bd448d540a84fff505f1e4,0xbaa932ff894dc169f9ce2c3e77da39cd9a9aa108,1575794753
36,mainnet,tokenAddress-0x052b78eb116d65d5b43f8fb4840800e333674765,0x052b78eb116d65d5b43f8fb4840800e333674765,10000000000000000000000000,True,cryptobuy,CEC,0xf4ac21f95aa7bec4ca8022697a8f7819c69abe17,0xea2a7f3ab20f4c37a7b7e40a59686d2643261961,1612112575
37,mainnet,tokenAddress-0x0538412bf50e4f7d317ec7aad9dc510dbff66c21,0x0538412bf50e4f7d317ec7aad9dc510dbff66c21,500000000000000000000000,True,NEO DAO TOKEN,NDT,0x6c340be090a1f5075b147c9f5af53136cfa55398,0xc60bf8b420ffc332aa4bd615ecd291b8204ceaee,1671456395
38,mainnet,tokenAddress-0x05435877fb7d3d9d77cf6fede40ebee2ad3a0777,0x05435877fb7d3d9d77cf6fede40ebee2ad3a0777,2000000000000000000,True,Turnkey Fast,TKF,0xc9d2147dbc90797e1bec2b7d06a81bba1bcdf53d,0x9eecd25de3dee281968df6729a411fdd3e4f694c,1623544258
39,mainnet,tokenAddress-0x0581cce81e672ae8cbf034e875f23875334382d1,0x0581cce81e672ae8cbf034e875f23875334382d1,1000000000000000000000000000,True,SSV,SSV,0x7082a79eb521b6269b072824b4eb2b973ca52607,0x6f693f7604044a50d0d3e722424855a7e61faa14,1622367151
40,mainnet,tokenAddress-0x05832919c5dc4157a861b9c607d4d88e62194f4f,0x05832919c5dc4157a861b9c607d4d88e62194f4f,1,False,The Moon Token,MOON,0xd6414beb11a57a3758307df05f39f1992f5282b2,0x5c0572cb00601b940383a66389246b6adec4acf7,1555837038
41,mainnet,tokenAddress-0x0586cfc19dbf0894a7ab0949b7c0cde1608d126c,0x0586cfc19dbf0894a7ab0949b7c0cde1608d126c,1262779508135341932,True,CB DAO ONE,CBD,0x2ab6c91acbabc7f856867f94fc2e2e0e395b8212,0xd0a1690849061d0fd2ee350ad76b7e68871e5d95,1643619755
42,mainnet,tokenAddress-0x05a721759e60804b6c1de802e621fc9146cc7279,0x05a721759e60804b6c1de802e621fc9146cc7279,100001000000000000000000,True,wooomp,WOMP,0x55bc2610063f80b220e2900adac9d0dac279ebbf,0xa115c74812cbe946a3501469f29c16682b84f99a,1540922045
43,mainnet,tokenAddress-0x05b51407a9a67b4c878912ed452ec25d60b79e6a,0x05b51407a9a67b4c878912ed452ec25d60b79e6a,120000000000000000000,True,sector,SEC13,0x89d02a1b164505476078e992019c4581ffe05a1f,0x9c2cf8ba4144fa9f6354d941db499a4ddfd5afef,1555204160
44,mainnet,tokenAddress-0x05d850c0da7b9b61bbf36de410a34528538a1f58,0x05d850c0da7b9b61bbf36de410a34528538a1f58,1,False,CODE Vote Token,CVT,0x3e499eaf5626f8a8acc694f69a6b53e645714af1,0x0a72adddf85d77bd4b5b93e4dfbbbf76213813fb,1569967772
45,mainnet,tokenAddress-0x05deea83ab91c8fde0801c68b7b52c32cace878d,0x05deea83ab91c8fde0801c68b7b52c32cace878d,1000000000000000000,True,Quark,Q,0x6830a7b5802f80efcb2d104f2ca1c1c808bc3bd6,0x85d12e5cd85d01e3be7cd43c421c42dfe210301e,1550146529
46,mainnet,tokenAddress-0x06004579102b04c0784502077875201f2e390c14,0x06004579102b04c0784502077875201f2e390c14,1000000000000000000,True,NOV,NOV,0x37a636fc12df7b503825081c2f1dedf3420669cb,0x53dce058c6da7997f394b321e135b1029fa7cc22,1587055637
47,mainnet,tokenAddress-0x061c68e9eaf203496402149162ffdbdf982ef483,0x061c68e9eaf203496402149162ffdbdf982ef483,200000000000000000000000000,True,Solar Family,SOF,0x68e254831a1c2a5957582915411d297eb660be4b,0xf98824e4da9ce0e4d71b636cbc46d321ee5f8ef6,1575729489
48,mainnet,tokenAddress-0x06440def451865b741ff409e40e035334f7d69b1,0x06440def451865b741ff409e40e035334f7d69b1,1000000000000000000000000,True,kingston,KGS,0x45649a86c50fbb28834bd78d6d8525b32a2b0027,0xe8830dc8d27b09eddd00cc4c77bb09a794951eca,1574478913
49,mainnet,tokenAddress-0x0661b4cdd7389bd4f3b80635de4094ddc7c280c1,0x0661b4cdd7389bd4f3b80635de4094ddc7c280c1,1000000000000000000000000,True,Briefink,BFK,0x15b64517e3dc4418b8f389155dee6cdf3e8b4cd4,0x65460332007ad95422cec884ffef041281f26c87,1591959548
50,mainnet,tokenAddress-0x0699015b5679d45bb1870a849171b6bd493e99ab,0x0699015b5679d45bb1870a849171b6bd493e99ab,7000000000000000000,True,Kingdom of YAHUWAH,KYA,0x16e51a5b65680e1f2f3d0140f7f52b7e7a4a905f,0x03bb1c7195cf80520a8d334a964a7228fdd50ae3,1557032520
51,mainnet,tokenAddress-0x069d27544aced1395a5ed4b9368e0b5ebc767047,0x069d27544aced1395a5ed4b9368e0b5ebc767047,1000000000000000000000000,True,QueClaseToken,QCT,0x19f40fb541c2ae82ae7ea7fc787b4265cec2aece,0x02fed1fdd08c177edec5b1de76978fe92dc6a2d9,1591631215
52,mainnet,tokenAddress-0x06c4b54a523eb21717b66031823f31ca37ce1494,0x06c4b54a523eb21717b66031823f31ca37ce1494,1000000000000000000000000000,True,bbop,BBOP,0x63d51415a55fcba9c105cdc0a6bc6d5e9a1f2f95,0x5de1f4e15c2fccb86f04a5bbeb619985df5db0b7,1670964827
53,mainnet,tokenAddress-0x0704d706082ff38e1fe6e48953285f3664144e5b,0x0704d706082ff38e1fe6e48953285f3664144e5b,3000000001000000000000000000,True,Psychedelic Society,PSY,0xb5586bd1ce4c6ee2ee385c7fbb730c7a92d554bf,0xb48426dd9439060f97215c9ff0479dde8a1e58cc,1553008114
54,mainnet,tokenAddress-0x0711057eb90966c1438ec0ea4b5d9fa0237fdc37,0x0711057eb90966c1438ec0ea4b5d9fa0237fdc37,2222222222222222222,True,DaShare,DST,0x058e126d6e9cf3eb49521c6640f51bdb18e4a93c,0xd65d26b1e1086b79f807b567a8496a2a6a880faa,1578602904
55,mainnet,tokenAddress-0x0715e918179351852bc43ffddf33c3a0d2354fa8,0x0715e918179351852bc43ffddf33c3a0d2354fa8,30000000000000000000000,True,Berezka Governance Dynamic,BEGOD,0x70f34c7793babb82bdedaaaec3840847cb2c48a2,0xe804d910e76f959e273594f5b118b706a5f50e50,1599423647
56,mainnet,tokenAddress-0x07179d0c1d656229eb65994ac7489c3a98ccdfe8,0x07179d0c1d656229eb65994ac7489c3a98ccdfe8,50000000000000000000000000,True,Charitarian Coin,CC,0x29f8900c6cd251c7c81b7b00ccb7618845b5ca0c,0xe919a76f05000894eac4154ee87b497ea7d62ffb,1658401845
57,mainnet,tokenAddress-0x07245103f9344a4f68c641c9c4bd77b98c034883,0x07245103f9344a4f68c641c9c4bd77b98c034883,100000000000000000000,False,TTT,TTT,0x2de75bf973bc6a058a5ff4617bbf674aea946206,0xf0c46f31ec26d38820d989443417d86958fea029,1578822897
58,mainnet,tokenAddress-0x072ae491c3dff0e5c258daa478a5458a6e8c7c1d,0x072ae491c3dff0e5c258daa478a5458a6e8c7c1d,1000000000000000000,True,Catalyst,CAT,0x030daa33a1780cf58b6c08414d7ef98b67b14b78,0x04b6b1cc6a059fe825b9a7a2179e413dcc199475,1655074000
59,mainnet,tokenAddress-0x072d60273884f45ba19e8c6e95aafafebbb15370,0x072d60273884f45ba19e8c6e95aafafebbb15370,1000000000000000000000000,True,Port,PORT,0xe4c5b8c54715b0d8c50c3aafa33183225bc2a601,0xeb12b21a85ce0620d7cd252d16a81872a3d9eadf,1570489085
60,mainnet,tokenAddress-0x07460206d8b95dbdb812614f627db66c205ed07e,0x07460206d8b95dbdb812614f627db66c205ed07e,30000000000000000000000,True,Wonderful Gospel Cinema City,WGCC,0xeb75f1d4bb4c78df88d681f4a2efe4abfff58d35,0x1fc93ce4bee9b21a43be622b461efaa2cba13d9e,1653243288
61,mainnet,tokenAddress-0x07470827835c414f14b0845aba0f6c960981da40,0x07470827835c414f14b0845aba0f6c960981da40,2,False,Protofire,PROTO,0x34e317cd16734ea5fadea08a60c7753cf6d18a3d,0x5083ee5bcb02eef1c2c036260b2a968084e41b02,1562119199
62,mainnet,tokenAddress-0x075ea168effff5a402614e907995506087254b80,0x075ea168effff5a402614e907995506087254b80,1,False,动态清零,DONG,0xbdc6951041bd8714fc23101253aedf260d1e00f1,0x1574acbfcea8ac1f7082edf93c8e4e65903156ea,1650774818
63,mainnet,tokenAddress-0x076c4f466ed0125e4335aa9755db9b350c90f7a5,0x076c4f466ed0125e4335aa9755db9b350c90f7a5,2800000000000000000000000,False,Bond,BOND,0xcd6784ed18b80c6333d688a209a9b66b4c850459,0xa7a838df54757d2455673a804b86dc239e7f53a7,1603170802
64,mainnet,tokenAddress-0x07cbd9ac94f71ca69ffe4edbe9e09c9b351a3180,0x07cbd9ac94f71ca69ffe4edbe9e09c9b351a3180,9,False,Augur ENS,AUGENS,0x4da5d437e225d30fe613bda73f757bd122b75aef,0x7c9d4c502550d1b95676b925e61b82232ba04b67,1608711264
65,mainnet,tokenAddress-0x081567b8562e499573d5a4cae02756be8e255c2c,0x081567b8562e499573d5a4cae02756be8e255c2c,14,False,infoPoolDAO,INFO,0xd240098838fb63555cedffe492320091f78c2a3f,0x53a095f3c264e9c17de2f994a0f502ef11c30353,1611157260
66,mainnet,tokenAddress-0x08204b2f88bcea89879a72bb89f8f574ceacadd5,0x08204b2f88bcea89879a72bb89f8f574ceacadd5,1,False,MANSOTOKEN,MTKN,0x76f272f0c29c31c48ce6dbdab2c4bd4aebca22a7,0xccadae8c77c52f080eacef3644d8f781d9e1adbc,1669228883
67,mainnet,tokenAddress-0x0916fd2cae27266c89ac5084948763271779f1b1,0x0916fd2cae27266c89ac5084948763271779f1b1,999999999000000000000000000,True,DigitalProfitZ,DPZ,0x68206a7d50cbf027dd82eb12383d576e4214152c,0x40410da23b89d9c71bde7269272c0193331c9c2c,1595309588
68,mainnet,tokenAddress-0x0940ba58bcfb9e1bc08358a1a62cb0262009996d,0x0940ba58bcfb9e1bc08358a1a62cb0262009996d,2080001000000000000000000,True,Crypto-Catalyst-Reaction,CCR,0x5193a861fda30540c08263fa573c8133d2bfdf07,0x0778b0bdc50cdc6caa6bd4b46496625903238510,1542042315
69,mainnet,tokenAddress-0x0986191c2a831977507b72925ace4615a5e3727b,0x0986191c2a831977507b72925ace4615a5e3727b,100000000000000000000000000000,False,Author,AUTHOR,0x044dc5d9902dafb64e1f654fccbe4ed92344c421,0x9006dfb5b6ff8d3ff048651d56010d715cce01e3,1639708777
70,mainnet,tokenAddress-0x09a20763dfa116001829ea9645a7e014f9eeff8c,0x09a20763dfa116001829ea9645a7e014f9eeff8c,999000000000000000000,True,Intrepid Outcomes H&HP,IO-H&HP,0x45165a2a131d9b4bde6b201f515fc41733186e4b,0xe4c0b3b5348b32dc599e6f3d866c819fe5bab643,1655572745
71,mainnet,tokenAddress-0x09c10bd5b269a9d443386e979a8ba99ce4bf7517,0x09c10bd5b269a9d443386e979a8ba99ce4bf7517,1000000000000000000,True,Swiss Blockchain Federation,SBF,0xe00b309c38805a8ce7c7ef49e485f318b65ce5f5,0x7227479bae2a82ad3186def0b2f247463001c435,1543847356
72,mainnet,tokenAddress-0x09f098b155d561fc9f7bccc97038b7e3d20baf74,0x09f098b155d561fc9f7bccc97038b7e3d20baf74,100000000000000000000000000,True,ZooDAO,ZOO,0xbd55943347357580cd414ce9423b89b5cb664e40,0xad5166841ddde094d20e9453eef5968dde385482,1688816615
73,mainnet,tokenAddress-0x09f1f3306c19e892d9b5033a86c2e24199b4d877,0x09f1f3306c19e892d9b5033a86c2e24199b4d877,1,False,RealtyChain,RC,0x0b5e939d7189113ebda50a20a12f4dbc17563643,0x084423e2fdf3b5eb41388039216b32f937163601,1568067962
74,mainnet,tokenAddress-0x0a01ab57b7d0f4ec3fa3e0c9ab2596f033360217,0x0a01ab57b7d0f4ec3fa3e0c9ab2596f033360217,2000000000000000000,True,Doable,ABLE,0xf3490c4d109407ecbccdac54ff39f9e684bf7a04,0x53e5f3de0cd4ba440d8656913821170b43e03f64,1637270411
75,mainnet,tokenAddress-0x0a07970262d70ae4121a702018c2d619cfe1ad40,0x0a07970262d70ae4121a702018c2d619cfe1ad40,100000000000000000000,True,RA,RA,0x4cd63256cd3057cdefc6006797cba35180d495d3,0xe72fdbb83225d33625c6cbee35a1342018434b96,1627692279
76,mainnet,tokenAddress-0x0a15f550ad0edff76a4685109a4357aa9953dd6a,0x0a15f550ad0edff76a4685109a4357aa9953dd6a,1000000000000000000000,False,Petal,PTL,0xd3189c7d04351a9370e44e36b278ca3f6c9bc24e,0x202708af969974b08629599bbf497ac97313af2d,1583241770
77,mainnet,tokenAddress-0x0a3eb47ccc55cc34d8e11ac713960c164d46d020,0x0a3eb47ccc55cc34d8e11ac713960c164d46d020,100000000000000000000,True,Insula Voting Token,ISLAVOTE,0xecac1df61f0e8971d92029f0cb459052b20b4f03,0xc6b5e14d07307302f384289a9bfd50bdde1a16b5,1664791907
78,mainnet,tokenAddress-0x0a4431482fd4776a4acd2da0e77600909baacab5,0x0a4431482fd4776a4acd2da0e77600909baacab5,2,False,NoToken,NOT,0x53df6b164d8c841042b9b11c4d1a51d6b647e9f9,0xd627a15240961b6105dd3b3ff182fc5511fe1da9,1558406992
79,mainnet,tokenAddress-0x0a509c02129c2c18aee6394a54aec873782642df,0x0a509c02129c2c18aee6394a54aec873782642df,270000000000000000000000,True,BME Group,BMEG,0x979a81c2fe9760defa8e0d8d225203cc2478ecaf,0xd91f708dcdeb929644a2921e68c3fee8fd9f2360,1613930729
80,mainnet,tokenAddress-0x0aab3ee8b60640295c76094c9fdb3961ddf77fc5,0x0aab3ee8b60640295c76094c9fdb3961ddf77fc5,50000000000000000000000,False,Enigma Bazaar Collective Credit,EBC,0x7dc27c2d3f9361924d4982cb119dcf276cb0ec01,0x55f4942ff625d95f656d2e764f16dc2ea8898cac,1605817544
81,mainnet,tokenAddress-0x0aca1a719e8e93b084e496ef4d9fc33e3fe3ee62,0x0aca1a719e8e93b084e496ef4d9fc33e3fe3ee62,12000000000000000000,False,FIAT,FIAT,0x5743ee13c6ed3ffe8763312d701c003248611b3f,0x8053cadb7af7c9f2a5629c243ea25d184b7bbdb4,1587048144
82,mainnet,tokenAddress-0x0b314d8115aacb2053754ba850531d41d8b6ae37,0x0b314d8115aacb2053754ba850531d41d8b6ae37,20020420360000000000000,True,Crytpo Plaza,CPT,0x27a1825d5f4c9d782f8bc32ed77bf4ce3a0b6bab,0x1a02c3c6b0a775626b79da3e347c3ea2f0c3cb02,1602233688
83,mainnet,tokenAddress-0x0b32e6a5a24e17338c09f3e2b9fb779a53541630,0x0b32e6a5a24e17338c09f3e2b9fb779a53541630,1,False,BrokerDAO,BKR,0x77832e1786f84b3aac0bf0adc4fc38a4af538073,0xa7ef0072804e55373679e77bc508199a392248f8,1560988599
84,mainnet,tokenAddress-0x0b537106eb0d6d082b945121d12dcb3175fe75b4,0x0b537106eb0d6d082b945121d12dcb3175fe75b4,100000000000000000000,True,Cummings DAO Coin,CDC,0xaddd98c5121fa50327287b1f93a6ca0f065aca5b,0xaf5378edf46a98ca58f4bf5264f0ac34154f03be,1652954010
85,mainnet,tokenAddress-0x0b5b4689c42cec1bf4cbd9a34371e991f2c43f4a,0x0b5b4689c42cec1bf4cbd9a34371e991f2c43f4a,10000000000000000000000000000,True,Country0x,C0X,0xc3f254fb8e4a320b48626e871e0d4a50b6e54284,0x40a658dbf268f771b56232bdd186e4bad6b7a95a,1608057077
86,mainnet,tokenAddress-0x0b8ae79a15c61975fa6309d515cc97b8e01ba777,0x0b8ae79a15c61975fa6309d515cc97b8e01ba777,1,False,Give3 Voting Token,GVT,0xecd091981b5d97047ef4fe2657aeeebaf9c5290e,0x4806fe085d76331d9b079597c9d66b92ecfb3e3a,1675136855
87,mainnet,tokenAddress-0x0ba4ff911be374fd93def3e7e68824e3b2720112,0x0ba4ff911be374fd93def3e7e68824e3b2720112,1000000000000000000,False,Demeter,DMT,0xbb69de84d2f0c4f1ec0d01653952b79107ddab37,0x124d1b09eca27045d9320ab0cbd6adf6f6000b3a,1581135645
88,mainnet,tokenAddress-0x0bf48c3f2ba3de397f0e0517c78cd200d294558e,0x0bf48c3f2ba3de397f0e0517c78cd200d294558e,300000000000000000000,True,Lex Mercatoria,LEX,0x11e19e643f14b0af51d3964e4ae755ce257c4e20,0x61bfc50e8877c7251577f65beee60e0da95d191a,1588074493
